1.032215235162780046e-03,1.262966860527676982e-02
5.857339558722432504e-02,1.750963934338732320e-01
-3.227503349381555253e-01,3.132379865521364715e-01
-1.828872717314384833e-01,-2.131241604867049055e-01
2.477001348909785572e-01,-1.399251636863804993e-01
-8.707085744292646090e-02,1.170376309895308602e-02
2.629926481230701607e-01,1.833312672403982629e-02
-3.089777876543583091e-03,-1.148796584680385618e-01
1.715160394272749120e-02,-1.258342368543803602e-02
8.348244209792783296e-03,-5.048853208832741052e-02
