-1.258916724165809029e+02,-5.264340785488851537e+00
-3.216420546319562845e+01,-5.833386831070145107e+00
9.719026443645094560e+01,-5.472807545579403410e+00
2.060289642914447370e+02,1.855251801421701430e+01
-1.359360394985334608e+02,-2.163772675192687345e+01
-3.250076074951834926e+01,-2.335081851140545339e+01
1.068723580422317383e+02,-2.646474056530377439e+01
2.165925947336543231e+02,-8.326282680690274773e+00
2.170307158389541371e+02,-3.912518512087297040e+01
-1.307769642228792577e+02,1.252293386718929469e+01
-3.268358293124610725e+01,1.296620538196407502e+01
1.020585313028874026e+02,1.419096992073840724e+01
2.120873586324663052e+02,1.194893625890723143e+01
-2.604870261673541449e+02,-6.646719257857093055e+00
-2.497609223818917030e+02,1.429097967564280403e+01
-4.323314797742705196e+01,-2.559873727471802951e+01
-2.602612674255723846e+02,-1.284139879587078426e+01
-2.495351636401099427e+02,8.096300137629111049e+00
-4.366045794551719439e+01,-1.456189813084052886e+01
6.313309092569236469e+01,-3.897793170761486437e+01
-1.993407552283374002e+02,-1.196844733620342538e+01
-9.396588287393903727e+01,-1.136733953244586637e+01
4.591273721768411775e+01,-1.677381626677557236e+01
1.554484966534877799e+02,-4.820439060760768513e+01
-1.972426514503188173e+02,-2.041583354646149573e+01
-2.477427540678787565e+01,-1.823673893303087823e+01
-1.874503182448960956e+02,-2.503410524484090871e+01
6.712260866236582579e+00,-2.123111917716138564e+01
-1.586298199156875341e+02,-6.287017793287033030e+00
3.063267458872533933e+00,-5.836293686423606353e+00
-1.247723152752893725e+02,-3.408810919417179264e+01
5.412023169493867414e+01,-4.188946877142051051e+01
-1.463183343965148140e+02,3.610855640322274951e+01
1.537475297804522079e+01,3.655928051008615398e+01
-1.733957310793215925e+02,4.796687093803011059e+00
-7.637987865458555348e+01,5.067121557921067776e+00
7.483654555309865941e+01,7.884685921757658811e+00
-1.750938558108277618e+02,-8.362147403474624596e+00
-7.593589869901187228e+01,-6.704197748669328050e+00
7.563706894203737363e+01,-9.475560935165544763e+00
-1.212733454909171940e+02,2.720656781390724532e+00
5.155157398597879848e+01,-6.891761555114682691e-01
-1.473583053222131412e+02,-1.810869693075278519e+01
7.455928416123663283e+01,-1.593346036363775298e+01
-1.799263875162963870e+02,-7.571062562934620210e+00
-1.535551988232355614e+00,-1.291117402171961714e+01
-2.058921382490007375e+02,-1.197624883720135358e+01
2.047818407538341035e+01,-1.134523508759255961e+01
-1.230110849770603920e+02,3.761093229715790631e+00
-4.221086803396516274e+01,7.981148972343278025e+00
6.067474139711923442e+01,7.274554402605944325e+00
-1.606733014390853782e+02,1.766156546479257017e+01
-3.116034655081126914e+01,3.350695865506249049e+01
-1.410542400024058622e+02,4.529376299021861563e+00
1.576013769764524497e+01,-2.918888779609962114e+01
-1.838063987225285416e+02,-4.354458307395944416e+01
-3.324514345030435436e+01,-3.923330192333040145e+01
-1.579603459076684260e+02,-3.611131904891028199e+01
3.732741466891718041e+00,-3.566059494204685620e+01
-1.240395986128700514e+02,-1.386251591883817014e+01
6.999210623660206920e+01,-1.332164699060206381e+01
-1.403605446496282809e+02,-1.917271416716317489e+01
2.133254272493177695e+01,-1.872199006029975621e+01
-9.125013979546385201e+01,-1.925438768661441102e+01
1.297099549627995714e+02,-1.719297338251706719e+01
-1.470444686539780719e+02,-3.223331523701697421e+01
-5.560910355538095473e+01,-1.489528584658344279e+01
8.022091944481182679e+01,1.986311989381302823e+01
-1.341822467097747165e+02,-7.474945072453566297e+01
-3.716639428503861353e+01,-7.447901626041760892e+01
7.062474680866829146e+01,-7.248021128973236671e+01
1.681455726647349991e+02,-9.134845561738379160e+01
-1.405582491011795128e+02,1.093000034944366838e+01
-3.235497602226692493e+01,1.943875775537186712e+01
7.622443926031188255e+01,2.173855377964253677e+01
-1.442463564947470616e+02,-1.797192568135807633e+01
-4.723050407001098705e+01,-1.770149121724002228e+01
6.056063702369591795e+01,-1.570268624655477474e+01
-1.087511322785321539e+02,-1.838693975023533511e+01
8.495405881404701631e+01,-1.916109965401701842e+01
-1.450686987120898550e+02,5.415441045702089440e+01
-4.805284628735373786e+01,5.442484492113893424e+01
6.505809987585550402e+01,6.151522741666165928e+01
-2.696453782929228282e+01,-2.420889449051267306e+01
7.005131459544375616e+01,-2.393846002639461901e+01
-1.303254134863059335e+02,3.152317502564181240e+01
5.986136764595536164e+01,3.877710795910246588e+01
1.682305280007563510e+02,7.575846850185901360e+01
-1.171406382281916052e+02,-5.702521506439540033e+00
3.377716047739765060e+01,-6.980167906143309509e+00
-8.965695558423097111e+01,-6.128347493890235143e+00
-1.348673330456630595e+02,-1.674927834730424081e+01
2.682575432889712275e+01,-1.629855424044081147e+01
-1.198669728460247370e+02,8.048680680632241291e+00
4.182611452853539902e+01,8.499404787495663527e+00
-1.188932535154804526e+02,1.780261431463870991e+01
